tweet_id,text,source,twitter_text,rating_numerator,rating_denominator,text_rating,text_rating_numerator,text_rating_denominator,date,time,retweet_count,favorite_count,retweeted,media_type,image_url_left,image_url_right,img_num,expanded_urls,jpg_url,dog_type,p_conf,is_dog,name,stage
798694562394996736,"RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular.  for both ",12.0,10.0,"[('12', '10')]",12.0,10.0,2016-11-16,01:09:57,5448.0,0.0,False,photo,['https://t.co/JKXh0NbBNL'],https://t.co/JKXh0NbBNL,1.0,"https://twitter.com/dog_rates/status/701214700881756160/photo/1,https://twitter.com/dog_rates/status/701214700881756160/photo/1",https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,Chihuahua,0.615163,True,,
798686750113755136,"RT @dog_rates: Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/Y…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows.  magical as hell ",11.0,10.0,"[('11', '10')]",11.0,10.0,2016-11-16,00:38:54,,,,,['https://t.co/Y'],,,https://twitter.com/dog_rates/status/683391852557561860/photo/1,,,,,Jack,
798682547630837760,RT @dog_rates: Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door.  ,8.0,10.0,"[('8', '10')]",8.0,10.0,2016-11-16,00:22:12,,,,,['https://t.'],,,https://twitter.com/dog_rates/status/676936541936185344/photo/1,,,,,,pupper
798673117451325440,"RT @dog_rates: I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: I shall call him squishy and he shall be mine, and he shall be my squishy.  ",13.0,10.0,"[('13', '10')]",13.0,10.0,2016-11-15,23:44:44,6079.0,0.0,False,photo,['https://t.co/WId5lxNdPH'],https://t.co/WId5lxNdPH,1.0,"https://twitter.com/dog_rates/status/675501075957489664/photo/1,https://twitter.com/dog_rates/status/675501075957489664/photo/1",https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,chow,0.243529,True,,
798665375516884993,RT @dog_rates: This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Lola. She fell asleep on a piece of pizza.  frighteningly relatable ,10.0,10.0,"[('10', '10')]",10.0,10.0,2016-11-15,23:13:58,4275.0,0.0,False,photo,['https://t.co/eqmkr2gmPH'],https://t.co/eqmkr2gmPH,1.0,"https://twitter.com/dog_rates/status/671896809300709376/photo/1,https://twitter.com/dog_rates/status/671896809300709376/photo/1",https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,chow,0.243529,True,Lola,
798644042770751489,RT @dog_rates: This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Paull. He just stubbed his toe.  deep breaths Paull ,10.0,10.0,"[('10', '10')]",10.0,10.0,2016-11-15,21:49:12,2032.0,0.0,False,photo,['https://t.co/J5Mqn8VeYq'],https://t.co/J5Mqn8VeYq,1.0,"https://twitter.com/dog_rates/status/670444955656130560/photo/1,https://twitter.com/dog_rates/status/670444955656130560/photo/1",https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,English_springer,0.403698,True,Paull,
798628517273620480,RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days.  I care deeply for Tickles ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-11-15,20:47:30,2160.0,0.0,False,photo,['https://t.co/0aDF62KVP7'],https://t.co/0aDF62KVP7,1.0,"https://twitter.com/dog_rates/status/667509364010450944/photo/1,https://twitter.com/dog_rates/status/667509364010450944/photo/1",https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,beagle,0.636169,True,,
798585098161549313,RT @dog_rates: This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him.  ,10.0,10.0,"[('10', '10')]",10.0,10.0,2016-11-15,17:54:59,,,,,['https://t.'],,,https://twitter.com/dog_rates/status/667182792070062081/photo/1,,,,,Timison,
798576900688019456,RT @dog_rates: Not familiar with this breed. No tail (weird). Only 2 legs. Doesn't bark. Surprisingly quick. Shits eggs. 1/10 https://t.co/…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: Not familiar with this breed. No tail (weird). Only 2 legs. Doesn't bark. Surprisingly quick. Shits eggs.  ,1.0,10.0,"[('1', '10')]",1.0,10.0,2016-11-15,17:22:24,,,,,['https://t.co/'],,,https://twitter.com/dog_rates/status/666104133288665088/photo/1,,,,,,
798340744599797760,RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Davey. He'll have your daughter home by  Just a stand up pup.  would introduce to mom ,11.0,10.0,"[('11', '10')]",11.0,10.0,2016-11-15,01:44:00,3690.0,0.0,False,photo,['https://t.co/E6bGWf9EOm'],https://t.co/E6bGWf9EOm,1.0,"https://twitter.com/dog_rates/status/771770456517009408/photo/1,https://twitter.com/dog_rates/status/771770456517009408/photo/1",https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,papillon,0.53318,True,Davey,
798209839306514432,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now.  ,13.0,10.0,"[('13', '10')]",13.0,10.0,2016-11-14,17:03:50,2810.0,11116.0,False,photo,['https://t.co/jG1PAFkB81'],https://t.co/jG1PAFkB81,1.0,https://twitter.com/dog_rates/status/798209839306514432/photo/1,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,Pekinese,0.524583,True,Cooper,
797971864723324932,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a helicopter pupper. He takes off at random. H*ckin hard to control.  rare af ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-11-14,01:18:12,3448.0,12474.0,False,photo,['https://t.co/GRWPgNKt2z'],https://t.co/GRWPgNKt2z,1.0,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,American_Staffordshire_terrier,0.489845,True,,pupper
797545162159308800,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cassie. She steals things. Guilt increases slightly each time.  would forgive almost immediately ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-11-12,21:02:38,5333.0,15524.0,False,photo,['https://t.co/Ia19irLwyB'],https://t.co/Ia19irLwyB,1.0,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,Pembroke,0.954089,True,Cassie,
797236660651966464,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pancake. She loves Batman and winks like a h*ckin champ.  real crowd pleaser ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-11-12,00:36:46,7280.0,21388.0,False,photo,['https://t.co/6kqsAjJNhi'],https://t.co/6kqsAjJNhi,2.0,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,collie,0.767005,True,Pancake,
797165961484890113,@JODYHiGHROLLER it may be an 11/10 but what do I know 😉,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JODYHiGHROLLER it may be an  but what do I know 😉,11.0,10.0,"[('11', '10')]",11.0,10.0,2016-11-11,19:55:50,,,,,[],,,,,,,,,
796904159865868288,RT @dog_rates: This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https:/…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af.  enthusiasm is tangible ,11.0,10.0,"[('11', '10')]",11.0,10.0,2016-11-11,02:35:32,,,,,[],,,"https://twitter.com/dog_rates/status/687317306314240000/photo/1,https://twitter.com/dog_rates/status/687317306314240000/photo/1",,,,,Tyrone,
796865951799083009,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyr. He's just checking on you. Nifty af tongue slip.  would absolutely pet ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-11-11,00:03:42,2089.0,8219.0,False,photo,['https://t.co/Jgnuiyvq06'],https://t.co/Jgnuiyvq06,1.0,https://twitter.com/dog_rates/status/796865951799083009/photo/1,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,Cardigan,0.839129,True,Tyr,
796759840936919040,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense.  would help fill up ,11.0,10.0,"[('11', '10')]",11.0,10.0,2016-11-10,17:02:03,3358.0,12711.0,False,photo,['https://t.co/6hx7ur6sNI'],https://t.co/6hx7ur6sNI,1.0,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,American_Staffordshire_terrier,0.463996,True,Romeo,
796563435802726400,RT @dog_rates: I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5d…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: I want to finally rate this iconic puppo who thinks the parade is all for him.  would absolutely attend ,13.0,10.0,"[('13', '10')]",13.0,10.0,2016-11-10,04:01:37,,,,,['https://t.co/5d'],,,https://twitter.com/dog_rates/status/780931614150983680/photo/1,,,,,,puppo
796484825502875648,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a sleepy doggo that requested some assistance.  would carry everywhere ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-11-09,22:49:15,1938.0,8114.0,False,photo,['https://t.co/bvkkqOjNDV'],https://t.co/bvkkqOjNDV,1.0,https://twitter.com/dog_rates/status/796484825502875648/photo/1,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,cocker_spaniel,0.116924,True,,doggo
796387464403357696,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred.  would snug well ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-11-09,16:22:22,4578.0,11774.0,False,photo,['https://t.co/cVLUasbKA5'],https://t.co/cVLUasbKA5,1.0,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,Pekinese,0.461164,True,Snicku,
796177847564038144,RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified.  deep breaths Ruby ,11.0,10.0,"[('11', '10')]",11.0,10.0,2016-11-09,02:29:25,15729.0,0.0,False,photo,['https://t.co/y5KarNXWXt'],https://t.co/y5KarNXWXt,1.0,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,golden_retriever,0.600276,True,Ruby,
796149749086875649,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ruby. She just turned on the news. Officially terrified.  deep breaths Ruby ,11.0,10.0,"[('11', '10')]",11.0,10.0,2016-11-09,00:37:46,15729.0,34652.0,False,photo,['https://t.co/y5KarNXWXt'],https://t.co/y5KarNXWXt,1.0,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,golden_retriever,0.600276,True,Ruby,
796125600683540480,"#ImWithThor 13/10
https://t.co/a18mzkhTf6","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#ImWithThor 
",13.0,10.0,"[('13', '10')]",13.0,10.0,2016-11-08,23:01:49,,,,,['https://t.co/a18mzkhTf6'],,,https://twitter.com/king5seattle/status/796123679771897856,,,,,,
796116448414461957,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue.  ,11.0,10.0,"[('11', '10')]",11.0,10.0,2016-11-08,22:25:27,2657.0,9737.0,False,photo,['https://t.co/7i0bDMbrVN'],https://t.co/7i0bDMbrVN,1.0,https://twitter.com/dog_rates/status/796116448414461957/photo/1,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,Cardigan,0.700182,True,,
796080075804475393,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Yogi. He's  floof. Snuggable af.  ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-11-08,20:00:55,2545.0,9054.0,False,photo,['https://t.co/opoXKxmfFm'],https://t.co/opoXKxmfFm,1.0,https://twitter.com/dog_rates/status/796080075804475393/photo/1,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,chow,0.973846,True,Yogi,
796031486298386433,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She's here to make your day better.  mission h*ckin successful ,13.0,10.0,"[('13', '10')]",13.0,10.0,2016-11-08,16:47:50,4039.0,11565.0,False,photo,['https://t.co/PbgvuD0qIL'],https://t.co/PbgvuD0qIL,1.0,https://twitter.com/dog_rates/status/796031486298386433/photo/1,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,golden_retriever,0.893775,True,Daisy,
795464331001561088,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Elder doggo does a splash. Both  incredible stuff ,13.0,10.0,"[('13', '10')]",13.0,10.0,2016-11-07,03:14:10,26183.0,53350.0,False,photo,['https://t.co/gBUDjdEcqz'],https://t.co/gBUDjdEcqz,1.0,https://twitter.com/dog_rates/status/795464331001561088/video/1,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,golden_retriever,0.193082,True,,doggo
795400264262053889,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brody. He's trying to make the same face as the football.  ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-11-06,22:59:35,3148.0,10822.0,False,photo,['https://t.co/2H4MfOGlpQ'],https://t.co/2H4MfOGlpQ,2.0,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,golden_retriever,0.925494,True,Brody,
795076730285391872,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bailey. She loves going down slides but is very bad at it. Still  ,11.0,10.0,"[('11', '10')]",11.0,10.0,2016-11-06,01:33:58,5958.0,17387.0,False,photo,['https://t.co/ivPWhspN3E'],https://t.co/ivPWhspN3E,2.0,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,schipperke,0.363272,True,Bailey,
794983741416415232,RT @dog_rates: This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Rizzy. She smiles a lot.  contagious af ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-11-05,19:24:28,3694.0,0.0,False,photo,['https://t.co/TU4sZogVIq'],https://t.co/TU4sZogVIq,3.0,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,schipperke,0.363272,True,Rizzy,
794926597468000259,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mack. He's rather h*ckin sleepy. Exceptional ears.  would boop ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-11-05,15:37:24,2530.0,11023.0,False,photo,['https://t.co/XRPvTPF0VH'],https://t.co/XRPvTPF0VH,1.0,https://twitter.com/dog_rates/status/794926597468000259/photo/1,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,toy_poodle,0.0376618,True,Mack,
794355576146903043,RT @dog_rates: This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Butter. She can have whatever she wants forever.  would hug softly ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-11-04,01:48:22,11287.0,0.0,False,photo,['https://t.co/x5gXRS1abq'],https://t.co/x5gXRS1abq,1.0,"https://twitter.com/dog_rates/status/788765914992902144/photo/1,https://twitter.com/dog_rates/status/788765914992902144/photo/1",https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,cocker_spaniel,0.500509,True,Butter,
794332329137291264,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho.  so h*ckin floofy ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-11-04,00:15:59,2907.0,10256.0,False,photo,['https://t.co/SIQbb8c3AU'],https://t.co/SIQbb8c3AU,1.0,https://twitter.com/dog_rates/status/794332329137291264/photo/1,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,Samoyed,0.988307,True,Nimbus,
794205286408003585,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss.  hero af ,14.0,10.0,"[('14', '10')]",14.0,10.0,2016-11-03,15:51:10,3636.0,9849.0,False,photo,['https://t.co/trSjgY3h4g'],https://t.co/trSjgY3h4g,3.0,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,Labrador_retriever,0.861651,True,Laika,pupper
793962221541933056,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maximus. His face is stuck like that. Tragic really. Great tongue tho.  would pet firmly ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-11-02,23:45:19,5372.0,18022.0,False,photo,['https://t.co/xIfrsMNLBR'],https://t.co/xIfrsMNLBR,1.0,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,Labrador_retriever,0.861651,True,Maximus,
793845145112371200,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He was just caught wearing pants.  game-changing af ,13.0,10.0,"[('13', '10')]",13.0,10.0,2016-11-02,16:00:06,2064.0,9859.0,False,photo,['https://t.co/2Xo19aPrG5'],https://t.co/2Xo19aPrG5,1.0,https://twitter.com/dog_rates/status/793845145112371200/photo/1,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,Old_English_sheepdog,0.765277,True,Clark,
793614319594401792,RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy.  ,13.0,10.0,"[('13', '10')]",13.0,10.0,2016-11-02,00:42:53,3422.0,0.0,False,photo,['https://t.co/O5IUmRHRIh'],https://t.co/O5IUmRHRIh,1.0,"https://twitter.com/dog_rates/status/791672322847637504/photo/1,https://twitter.com/dog_rates/status/791672322847637504/photo/1",https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,golden_retriever,0.705092,True,,
793601777308463104,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dobby. I can't stop looking at her feet.  would absolutely snug ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-11-01,23:53:02,1793.0,8536.0,False,photo,['https://t.co/LhzPWv6rTv'],https://t.co/LhzPWv6rTv,1.0,https://twitter.com/dog_rates/status/793601777308463104/photo/1,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,miniature_pinscher,0.538981,True,Dobby,
793500921481273345,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns.  ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-11-01,17:12:16,2614.0,11456.0,False,photo,['https://t.co/aF5MmpvPqN'],https://t.co/aF5MmpvPqN,2.0,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,golden_retriever,0.326122,True,Fiona,
793286476301799424,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moreton. He's the Good Boy Who Lived.  magical as h*ck ,13.0,10.0,"[('13', '10')]",13.0,10.0,2016-11-01,03:00:09,10111.0,26348.0,False,photo,['https://t.co/rLHGx3VAF3'],https://t.co/rLHGx3VAF3,1.0,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,Afghan_hound,0.274637,True,Moreton,
793271401113350145,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur.  inspirational af ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-11-01,02:00:14,2597.0,9261.0,False,photo,['https://t.co/MgQSdfZGPN'],https://t.co/MgQSdfZGPN,1.0,https://twitter.com/dog_rates/status/793271401113350145/photo/1,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,Siberian_husky,0.231695,True,Dave,
